257410: 5202, zeros: 5202, ones: 0, pp: 1.000000, history: 00000000000000000000
257422: 442, zeros: 442, ones: 0, pp: 1.000000, history: 00000000000000000000
257434: 247, zeros: 247, ones: 0, pp: 1.000000, history: 00000000000000000000
257435: 104, zeros: 104, ones: 0, pp: 1.000000, history: 00000000000000000000
257436: 125, zeros: 125, ones: 0, pp: 1.000000, history: 00000000000000000000
257511: 311, zeros: 311, ones: 0, pp: 1.000000, history: 00000000000000000000
257512: 316, zeros: 316, ones: 0, pp: 1.000000, history: 00000000000000000000
257513: 407, zeros: 407, ones: 0, pp: 1.000000, history: 00000000000000000000
257514: 1097, zeros: 1097, ones: 0, pp: 1.000000, history: 00000000000000000000
257516: 4036, zeros: 4036, ones: 0, pp: 1.000000, history: 00000000000000000000
257517: 336, zeros: 336, ones: 0, pp: 1.000000, history: 00000000000000000000
257531: 479, zeros: 479, ones: 0, pp: 1.000000, history: 00000000000000000000
257533: 623, zeros: 623, ones: 0, pp: 1.000000, history: 00000000000000000000
257534: 1320, zeros: 1320, ones: 0, pp: 1.000000, history: 00000000000000000000
257535: 2564, zeros: 2564, ones: 0, pp: 1.000000, history: 00000000000000000000
257536: 6008, zeros: 6008, ones: 0, pp: 1.000000, history: 00000000000000000000
257537: 2341, zeros: 2341, ones: 0, pp: 1.000000, history: 00000000000000000000
257550: 663, zeros: 663, ones: 0, pp: 1.000000, history: 00000000000000000000
257552: 4431, zeros: 4431, ones: 0, pp: 1.000000, history: 00000000000000000000
257553: 1264, zeros: 1264, ones: 0, pp: 1.000000, history: 00000000000000000000
257554: 2103, zeros: 2103, ones: 0, pp: 1.000000, history: 00000000000000000000
257555: 6282, zeros: 6282, ones: 0, pp: 1.000000, history: 00000000000000000000
257556: 776, zeros: 776, ones: 0, pp: 1.000000, history: 00000000000000000000
257557: 2606, zeros: 2606, ones: 0, pp: 1.000000, history: 00000000000000000000
257571: 384, zeros: 384, ones: 0, pp: 1.000000, history: 00000000000000000000
260010: 415, zeros: 415, ones: 0, pp: 1.000000, history: 00000000000000000000
260137: 105, zeros: 105, ones: 0, pp: 1.000000, history: 00000000000000000000
261530: 330, zeros: 330, ones: 0, pp: 1.000000, history: 00000000000000000000
262130: 1162, zeros: 1162, ones: 0, pp: 1.000000, history: 00000000000000000000
262152: 335, zeros: 335, ones: 0, pp: 1.000000, history: 00000000000000000000
263515: 287, zeros: 287, ones: 0, pp: 1.000000, history: 00000000000000000000
263530: 314, zeros: 314, ones: 0, pp: 1.000000, history: 00000000000000000000
264010: 610, zeros: 610, ones: 0, pp: 1.000000, history: 00000000000000000000
264111: 1061, zeros: 1061, ones: 0, pp: 1.000000, history: 00000000000000000000
264115: 1890, zeros: 1890, ones: 0, pp: 1.000000, history: 00000000000000000000
264130: 346, zeros: 346, ones: 0, pp: 1.000000, history: 00000000000000000000
264131: 519, zeros: 519, ones: 0, pp: 1.000000, history: 00000000000000000000
264134: 790, zeros: 790, ones: 0, pp: 1.000000, history: 00000000000000000000
264137: 1333, zeros: 1333, ones: 0, pp: 1.000000, history: 00000000000000000000
264150: 640, zeros: 640, ones: 0, pp: 1.000000, history: 00000000000000000000
264152: 1052, zeros: 1052, ones: 0, pp: 1.000000, history: 00000000000000000000
264153: 249, zeros: 249, ones: 0, pp: 1.000000, history: 00000000000000000000
264154: 276, zeros: 276, ones: 0, pp: 1.000000, history: 00000000000000000000
264155: 292, zeros: 292, ones: 0, pp: 1.000000, history: 00000000000000000000
264555: 517, zeros: 517, ones: 0, pp: 1.000000, history: 00000000000000000000
265010: 5833, zeros: 5833, ones: 0, pp: 1.000000, history: 00000000000000000000
265022: 610, zeros: 610, ones: 0, pp: 1.000000, history: 00000000000000000000
265033: 118, zeros: 118, ones: 0, pp: 1.000000, history: 00000000000000000000
265034: 681, zeros: 681, ones: 0, pp: 1.000000, history: 00000000000000000000
265036: 591, zeros: 591, ones: 0, pp: 1.000000, history: 00000000000000000000
265111: 1864, zeros: 1864, ones: 0, pp: 1.000000, history: 00000000000000000000
265112: 221, zeros: 221, ones: 0, pp: 1.000000, history: 00000000000000000000
265113: 372, zeros: 372, ones: 0, pp: 1.000000, history: 00000000000000000000
265114: 1134, zeros: 1134, ones: 0, pp: 1.000000, history: 00000000000000000000
265115: 7383, zeros: 7383, ones: 0, pp: 1.000000, history: 00000000000000000000
265116: 164, zeros: 164, ones: 0, pp: 1.000000, history: 00000000000000000000
265117: 377, zeros: 377, ones: 0, pp: 1.000000, history: 00000000000000000000
265130: 101, zeros: 101, ones: 0, pp: 1.000000, history: 00000000000000000000
265131: 2540, zeros: 2540, ones: 0, pp: 1.000000, history: 00000000000000000000
265133: 367, zeros: 367, ones: 0, pp: 1.000000, history: 00000000000000000000
265134: 402, zeros: 402, ones: 0, pp: 1.000000, history: 00000000000000000000
265135: 708, zeros: 708, ones: 0, pp: 1.000000, history: 00000000000000000000
265136: 839, zeros: 839, ones: 0, pp: 1.000000, history: 00000000000000000000
265137: 3009, zeros: 3009, ones: 0, pp: 1.000000, history: 00000000000000000000
265150: 145, zeros: 145, ones: 0, pp: 1.000000, history: 00000000000000000000
265152: 645, zeros: 645, ones: 0, pp: 1.000000, history: 00000000000000000000
265153: 1489, zeros: 1489, ones: 0, pp: 1.000000, history: 00000000000000000000
265154: 1128, zeros: 1128, ones: 0, pp: 1.000000, history: 00000000000000000000
265155: 482, zeros: 482, ones: 0, pp: 1.000000, history: 00000000000000000000
265156: 205, zeros: 205, ones: 0, pp: 1.000000, history: 00000000000000000000
265171: 1151, zeros: 1151, ones: 0, pp: 1.000000, history: 00000000000000000000
265410: 10749, zeros: 10749, ones: 0, pp: 1.000000, history: 00000000000000000000
265422: 1045, zeros: 1045, ones: 0, pp: 1.000000, history: 00000000000000000000
265434: 1340, zeros: 1340, ones: 0, pp: 1.000000, history: 00000000000000000000
265436: 746, zeros: 746, ones: 0, pp: 1.000000, history: 00000000000000000000
265511: 1911, zeros: 1911, ones: 0, pp: 1.000000, history: 00000000000000000000
265513: 418, zeros: 418, ones: 0, pp: 1.000000, history: 00000000000000000000
265515: 3989, zeros: 3989, ones: 0, pp: 1.000000, history: 00000000000000000000
265530: 3326, zeros: 3326, ones: 0, pp: 1.000000, history: 00000000000000000000
265531: 1902, zeros: 1902, ones: 0, pp: 1.000000, history: 00000000000000000000
265533: 234, zeros: 234, ones: 0, pp: 1.000000, history: 00000000000000000000
265534: 335, zeros: 335, ones: 0, pp: 1.000000, history: 00000000000000000000
265535: 257, zeros: 257, ones: 0, pp: 1.000000, history: 00000000000000000000
265536: 180, zeros: 180, ones: 0, pp: 1.000000, history: 00000000000000000000
265537: 1650, zeros: 1650, ones: 0, pp: 1.000000, history: 00000000000000000000
265550: 791, zeros: 791, ones: 0, pp: 1.000000, history: 00000000000000000000
265553: 1924, zeros: 1924, ones: 0, pp: 1.000000, history: 00000000000000000000
265554: 4136, zeros: 4136, ones: 0, pp: 1.000000, history: 00000000000000000000
265555: 1123, zeros: 1123, ones: 0, pp: 1.000000, history: 00000000000000000000
265557: 166, zeros: 166, ones: 0, pp: 1.000000, history: 00000000000000000000
266010: 10937, zeros: 10937, ones: 0, pp: 1.000000, history: 00000000000000000000
266017: 171, zeros: 171, ones: 0, pp: 1.000000, history: 00000000000000000000
266022: 915, zeros: 915, ones: 0, pp: 1.000000, history: 00000000000000000000
266034: 972, zeros: 972, ones: 0, pp: 1.000000, history: 00000000000000000000
266036: 619, zeros: 619, ones: 0, pp: 1.000000, history: 00000000000000000000
266111: 1425, zeros: 1425, ones: 0, pp: 1.000000, history: 00000000000000000000
266113: 207, zeros: 207, ones: 0, pp: 1.000000, history: 00000000000000000000
266115: 4075, zeros: 4075, ones: 0, pp: 1.000000, history: 00000000000000000000
266130: 15995, zeros: 15995, ones: 0, pp: 1.000000, history: 00000000000000000000
266131: 3427, zeros: 3427, ones: 0, pp: 1.000000, history: 00000000000000000000
266134: 716, zeros: 716, ones: 0, pp: 1.000000, history: 00000000000000000000
266137: 5094, zeros: 5094, ones: 0, pp: 1.000000, history: 00000000000000000000
266152: 1261, zeros: 1261, ones: 0, pp: 1.000000, history: 00000000000000000000
266153: 803, zeros: 803, ones: 0, pp: 1.000000, history: 00000000000000000000
266154: 1005, zeros: 1005, ones: 0, pp: 1.000000, history: 00000000000000000000
266155: 856, zeros: 856, ones: 0, pp: 1.000000, history: 00000000000000000000
266157: 457, zeros: 457, ones: 0, pp: 1.000000, history: 00000000000000000000
266171: 645, zeros: 645, ones: 0, pp: 1.000000, history: 00000000000000000000
266410: 1182, zeros: 1182, ones: 0, pp: 1.000000, history: 00000000000000000000
266434: 106, zeros: 106, ones: 0, pp: 1.000000, history: 00000000000000000000
266511: 303, zeros: 303, ones: 0, pp: 1.000000, history: 00000000000000000000
266512: 210, zeros: 210, ones: 0, pp: 1.000000, history: 00000000000000000000
266513: 594, zeros: 594, ones: 0, pp: 1.000000, history: 00000000000000000000
266514: 253, zeros: 253, ones: 0, pp: 1.000000, history: 00000000000000000000
266515: 435, zeros: 435, ones: 0, pp: 1.000000, history: 00000000000000000000
266517: 875, zeros: 875, ones: 0, pp: 1.000000, history: 00000000000000000000
266531: 442, zeros: 442, ones: 0, pp: 1.000000, history: 00000000000000000000
266534: 1672, zeros: 1672, ones: 0, pp: 1.000000, history: 00000000000000000000
266535: 355, zeros: 355, ones: 0, pp: 1.000000, history: 00000000000000000000
266536: 1677, zeros: 1677, ones: 0, pp: 1.000000, history: 00000000000000000000
266550: 1027, zeros: 1027, ones: 0, pp: 1.000000, history: 00000000000000000000
266552: 2549, zeros: 2549, ones: 0, pp: 1.000000, history: 00000000000000000000
266553: 1794, zeros: 1794, ones: 0, pp: 1.000000, history: 00000000000000000000
266554: 2162, zeros: 2162, ones: 0, pp: 1.000000, history: 00000000000000000000
267111: 286, zeros: 286, ones: 0, pp: 1.000000, history: 00000000000000000000
267115: 4042, zeros: 4042, ones: 0, pp: 1.000000, history: 00000000000000000000
267131: 757, zeros: 757, ones: 0, pp: 1.000000, history: 00000000000000000000
267137: 215, zeros: 215, ones: 0, pp: 1.000000, history: 00000000000000000000
267410: 1228, zeros: 1228, ones: 0, pp: 1.000000, history: 00000000000000000000
267422: 113, zeros: 113, ones: 0, pp: 1.000000, history: 00000000000000000000
267434: 212, zeros: 212, ones: 0, pp: 1.000000, history: 00000000000000000000
267436: 180, zeros: 180, ones: 0, pp: 1.000000, history: 00000000000000000000
267511: 3321, zeros: 3321, ones: 0, pp: 1.000000, history: 00000000000000000000
267515: 1904, zeros: 1904, ones: 0, pp: 1.000000, history: 00000000000000000000
267530: 2089, zeros: 2089, ones: 0, pp: 1.000000, history: 00000000000000000000
267531: 2079, zeros: 2079, ones: 0, pp: 1.000000, history: 00000000000000000000
267536: 652, zeros: 652, ones: 0, pp: 1.000000, history: 00000000000000000000
267537: 1832, zeros: 1832, ones: 0, pp: 1.000000, history: 00000000000000000000
267552: 108, zeros: 108, ones: 0, pp: 1.000000, history: 00000000000000000000
267553: 120, zeros: 120, ones: 0, pp: 1.000000, history: 00000000000000000000
270515: 181, zeros: 181, ones: 0, pp: 1.000000, history: 00000000000000000000
270537: 180, zeros: 180, ones: 0, pp: 1.000000, history: 00000000000000000000
274113: 133, zeros: 133, ones: 0, pp: 1.000000, history: 00000000000000000000
274150: 176, zeros: 176, ones: 0, pp: 1.000000, history: 00000000000000000000
274154: 156, zeros: 156, ones: 0, pp: 1.000000, history: 00000000000000000000
274410: 6091, zeros: 6091, ones: 0, pp: 1.000000, history: 00000000000000000000
274417: 136, zeros: 136, ones: 0, pp: 1.000000, history: 00000000000000000000
274422: 606, zeros: 606, ones: 0, pp: 1.000000, history: 00000000000000000000
274434: 851, zeros: 851, ones: 0, pp: 1.000000, history: 00000000000000000000
274436: 663, zeros: 663, ones: 0, pp: 1.000000, history: 00000000000000000000
274515: 767, zeros: 767, ones: 0, pp: 1.000000, history: 00000000000000000000
274531: 175, zeros: 175, ones: 0, pp: 1.000000, history: 00000000000000000000
274537: 1766, zeros: 1766, ones: 0, pp: 1.000000, history: 00000000000000000000
274553: 283, zeros: 283, ones: 0, pp: 1.000000, history: 00000000000000000000
275115: 172, zeros: 172, ones: 0, pp: 1.000000, history: 00000000000000000000
410074: 126, zeros: 125, ones: 1, pp: 0.992063, history: 00000000000000000000
410122: 107, zeros: 107, ones: 0, pp: 1.000000, history: 00000000000000000000
410124: 103, zeros: 103, ones: 0, pp: 1.000000, history: 00000000000000000000
410126: 101, zeros: 101, ones: 0, pp: 1.000000, history: 00000000000000000000
410164: 109, zeros: 109, ones: 0, pp: 1.000000, history: 00000000000000000000
410166: 225, zeros: 225, ones: 0, pp: 1.000000, history: 00000000000000000000
410176: 331, zeros: 331, ones: 0, pp: 1.000000, history: 00000000000000000000
411036: 291, zeros: 289, ones: 2, pp: 0.993127, history: 00000000000000000000
417326: 1092, zeros: 1080, ones: 12, pp: 0.989011, history: 00000000000000000000
434036: 715, zeros: 714, ones: 1, pp: 0.998601, history: 00000000000000000000
435072: 1367, zeros: 1367, ones: 0, pp: 1.000000, history: 00000000000000000000
436022: 195, zeros: 195, ones: 0, pp: 1.000000, history: 00000000000000000000
436036: 1066, zeros: 1063, ones: 3, pp: 0.997186, history: 00000000000000000000
474300: 414, zeros: 414, ones: 0, pp: 1.000000, history: 00000000000000000000
511070: 139, zeros: 139, ones: 0, pp: 1.000000, history: 00000000000000000000
512362: 735, zeros: 717, ones: 18, pp: 0.975510, history: 00000000000000000000
514070: 1197, zeros: 1194, ones: 3, pp: 0.997494, history: 00000000000000000000
514074: 740, zeros: 740, ones: 0, pp: 1.000000, history: 00000000000000000000
515070: 1616, zeros: 1609, ones: 7, pp: 0.995668, history: 00000000000000000000
515074: 1232, zeros: 1231, ones: 1, pp: 0.999188, history: 00000000000000000000
517070: 325, zeros: 325, ones: 0, pp: 1.000000, history: 00000000000000000000
517074: 218, zeros: 218, ones: 0, pp: 1.000000, history: 00000000000000000000
521330: 287, zeros: 285, ones: 2, pp: 0.993031, history: 00000000000000000000
530070: 341, zeros: 341, ones: 0, pp: 1.000000, history: 00000000000000000000
530074: 143, zeros: 143, ones: 0, pp: 1.000000, history: 00000000000000000000
533070: 294, zeros: 294, ones: 0, pp: 1.000000, history: 00000000000000000000
533074: 159, zeros: 159, ones: 0, pp: 1.000000, history: 00000000000000000000
533326: 186, zeros: 180, ones: 6, pp: 0.967742, history: 00000000000000000000
534070: 509, zeros: 509, ones: 0, pp: 1.000000, history: 00000000000000000000
534074: 309, zeros: 309, ones: 0, pp: 1.000000, history: 00000000000000000000
534234: 438, zeros: 424, ones: 14, pp: 0.968037, history: 00000000000000000000
534362: 2383, zeros: 2347, ones: 36, pp: 0.984893, history: 00000000000000000000
535070: 275, zeros: 275, ones: 0, pp: 1.000000, history: 00000000000000000000
535074: 236, zeros: 236, ones: 0, pp: 1.000000, history: 00000000000000000000
536066: 117, zeros: 117, ones: 0, pp: 1.000000, history: 00000000000000000000
536070: 837, zeros: 835, ones: 2, pp: 0.997611, history: 00000000000000000000
536074: 605, zeros: 605, ones: 0, pp: 1.000000, history: 00000000000000000000
537070: 247, zeros: 247, ones: 0, pp: 1.000000, history: 00000000000000000000
537074: 125, zeros: 125, ones: 0, pp: 1.000000, history: 00000000000000000000
537234: 4036, zeros: 3788, ones: 248, pp: 0.938553, history: 00000000000000000000
540020: 415, zeros: 414, ones: 1, pp: 0.997590, history: 00000000000000000000
552066: 118, zeros: 118, ones: 0, pp: 1.000000, history: 00000000000000000000
552070: 681, zeros: 681, ones: 0, pp: 1.000000, history: 00000000000000000000
552074: 591, zeros: 590, ones: 1, pp: 0.998308, history: 00000000000000000000
553070: 1340, zeros: 1338, ones: 2, pp: 0.998507, history: 00000000000000000000
553074: 746, zeros: 745, ones: 1, pp: 0.998660, history: 00000000000000000000
554070: 972, zeros: 971, ones: 1, pp: 0.998971, history: 00000000000000000000
554074: 619, zeros: 619, ones: 0, pp: 1.000000, history: 00000000000000000000
554326: 803, zeros: 661, ones: 142, pp: 0.823163, history: 00000000000000000000
554362: 645, zeros: 619, ones: 26, pp: 0.959690, history: 00000000000000000000
555070: 106, zeros: 106, ones: 0, pp: 1.000000, history: 00000000000000000000
557070: 212, zeros: 212, ones: 0, pp: 1.000000, history: 00000000000000000000
557074: 180, zeros: 180, ones: 0, pp: 1.000000, history: 00000000000000000000
571070: 851, zeros: 850, ones: 1, pp: 0.998825, history: 00000000000000000000
571074: 663, zeros: 663, ones: 0, pp: 1.000000, history: 00000000000000000000
1020040: 411, zeros: 411, ones: 0, pp: 1.000000, history: 00000000000000000000
1020044: 216, zeros: 216, ones: 0, pp: 1.000000, history: 00000000000000000000
1020050: 188, zeros: 186, ones: 2, pp: 0.989362, history: 00000000000000000000
1020074: 454, zeros: 454, ones: 0, pp: 1.000000, history: 00000000000000000000
1020164: 1374, zeros: 1374, ones: 0, pp: 1.000000, history: 00000000000000000000
1020350: 109, zeros: 109, ones: 0, pp: 1.000000, history: 00000000000000000000
1020354: 225, zeros: 225, ones: 0, pp: 1.000000, history: 00000000000000000000
1020374: 331, zeros: 330, ones: 1, pp: 0.996979, history: 00000000000000000000
1020404: 128, zeros: 128, ones: 0, pp: 1.000000, history: 00000000000000000000
1020435: 394, zeros: 369, ones: 25, pp: 0.936548, history: 00000000000000000000
